repo_name,ref,path,symlink_target,docker_base_image,repo_owner,repo
infi-nl/emulator-dojo,refs/heads/master,Infis solution (by Ely Deckers)/Dockerfile,,ubuntu:16.04,infi-nl,emulator-dojo
tprrt/dockers,refs/heads/master,debian-oe/Dockerfile,,debian:bullseye-slim,tprrt,dockers
tprrt/dockers,refs/heads/master,debian-latex/Dockerfile,,debian:buster-slim,tprrt,dockers
tprrt/dockers,refs/heads/master,debian-buildroot/Dockerfile,,debian:bullseye-slim,tprrt,dockers
HEP-FCC/fcc-spi,refs/heads/master,docker/Dockerfile-ubuntu+root,,ubuntu:16.04,HEP-FCC,fcc-spi
datacharmer/mysql-docker-minimal,refs/heads/master,mysql-docker-linux/Dockerfile.ubuntu,,ubuntu:18.04,datacharmer,mysql-docker-minimal
datacharmer/mysql-docker-minimal,refs/heads/master,mysql-docker-linux/Dockerfile.ubuntu20,,ubuntu:20.04,datacharmer,mysql-docker-minimal
SignalK/signalk-java,refs/heads/master,docker/influxdb/Dockerfile,,ubuntu:18.04,SignalK,signalk-java
SignalK/signalk-java,refs/heads/master,docker/signalk/Dockerfile,,ubuntu:18.04,SignalK,signalk-java
pbs/agora-proc,refs/heads/master,Dockerfile,,ubuntu:trusty,pbs,agora-proc
oscm/devops,refs/heads/master,docker/images/ubuntu/java/Dockerfile,,ubuntu:18.04,oscm,devops
ericmoritz/docker-test-base,refs/heads/master,Dockerfile,,ubuntu:14.04,ericmoritz,docker-test-base
raychaser/powerstrip-logfiles,refs/heads/master,example/Dockerfile,,ubuntu:14.10,raychaser,powerstrip-logfiles
sangwonl/stage34,refs/heads/develop,webapp/Dockerfile,,ubuntu:trusty,sangwonl,stage34
sangwonl/stage34,refs/heads/develop,nginx/Dockerfile,,ubuntu:trusty,sangwonl,stage34
jrabbit/pyborg-1up,refs/heads/dev,misc/systemd_explorer/Dockerfile,,debian:bullseye,jrabbit,pyborg-1up
alexcheng1982/sonar-docker,refs/heads/master,Dockerfile,,ubuntu:14.04,alexcheng1982,sonar-docker
binRick/thc.digital,refs/heads/master,butterfly/Dockerfile,,ubuntu:14.04.1,binRick,thc.digital
njordr/docker-scrapyd,refs/heads/master,Dockerfile,,ubuntu:14.04,njordr,docker-scrapyd
fgrehm/docker-san-lite-solver,refs/heads/master,Dockerfile,,ubuntu:16.04,fgrehm,docker-san-lite-solver
krmcbride/dockerfiles,refs/heads/master,src/main/debian/bullseye/Dockerfile.base,,debian:bullseye,krmcbride,dockerfiles
krmcbride/dockerfiles,refs/heads/master,src/main/debian/stretch/Dockerfile.base,,debian:stretch,krmcbride,dockerfiles
krmcbride/dockerfiles,refs/heads/master,src/main/debian/buster/Dockerfile.base,,debian:buster,krmcbride,dockerfiles
AbuAbbaad/ubuntu-lxde,refs/heads/master,Dockerfile.os_lxdefile,,ubuntu:14.04,AbuAbbaad,ubuntu-lxde
kazuhira-r/dockerfiles,refs/heads/master,prometheus/Dockerfile,,ubuntu:20.04,kazuhira-r,dockerfiles
kazuhira-r/dockerfiles,refs/heads/master,smtp-cli/Dockerfile,,ubuntu:18.04,kazuhira-r,dockerfiles
kazuhira-r/dockerfiles,refs/heads/master,openjdk/ubuntu/Dockerfile,,ubuntu:20.04,kazuhira-r,dockerfiles
kazuhira-r/dockerfiles,refs/heads/master,minio/Dockerfile,,ubuntu:20.04,kazuhira-r,dockerfiles
kazuhira-r/dockerfiles,refs/heads/master,kibana/Dockerfile,,ubuntu:14.04,kazuhira-r,dockerfiles
kazuhira-r/dockerfiles,refs/heads/master,mongodb/Dockerfile,,ubuntu:20.04,kazuhira-r,dockerfiles
kazuhira-r/dockerfiles,refs/heads/master,apache2/Dockerfile,,ubuntu:20.04,kazuhira-r,dockerfiles
kazuhira-r/dockerfiles,refs/heads/master,nginx/Dockerfile,,ubuntu:20.04,kazuhira-r,dockerfiles
kazuhira-r/dockerfiles,refs/heads/master,cockroachdb/Dockerfile,,ubuntu:20.04,kazuhira-r,dockerfiles
kazuhira-r/dockerfiles,refs/heads/master,aws-cli/Dockerfile,,ubuntu:20.04,kazuhira-r,dockerfiles
gem/oq-installers,refs/heads/master,ci/ubuntu-latex/Dockerfile,,ubuntu:xenial,gem,oq-installers
lowRISC/ot-sca,refs/heads/master,util/docker/Dockerfile,,ubuntu:18.04,lowRISC,ot-sca
jackielii/client-nfs-provisioner,refs/heads/master,vendor/k8s.io/kubernetes/cluster/gce/gci/mounter/Dockerfile,,ubuntu:xenial,jackielii,client-nfs-provisioner
jackielii/client-nfs-provisioner,refs/heads/master,vendor/k8s.io/kubernetes/examples/phabricator/php-phabricator/Dockerfile,,ubuntu:14.04,jackielii,client-nfs-provisioner
arduino-org/Arduino-OS,refs/heads/master,Dockerfile,,ubuntu:trusty,arduino-org,Arduino-OS
jvarho/pylibscrypt,refs/heads/master,Dockerfile,,ubuntu:20.04,jvarho,pylibscrypt
django-rea/nrp,refs/heads/master,Dockerfile,,ubuntu:14.04,django-rea,nrp
codeship-library/google-cloud-deployment,refs/heads/master,Dockerfile.ansible,,ubuntu:18.04,codeship-library,google-cloud-deployment
amitgandhinz/cdn,refs/heads/master,docker/api/Dockerfile,,ubuntu:14.04,amitgandhinz,cdn
dmytro/dockerfiles,refs/heads/master,rvm-ruby20/Dockerfile,,ubuntu:14.04,dmytro,dockerfiles
dmytro/dockerfiles,refs/heads/master,ruby/ubuntu_ruby20/Dockerfile,,ubuntu:14.04,dmytro,dockerfiles
SimonJester/dockerfiles,refs/heads/master,python_dev/Dockerfile,,ubuntu:14.04,SimonJester,dockerfiles
SimonJester/dockerfiles,refs/heads/master,sinatra/Dockerfile,,ubuntu:14.04,SimonJester,dockerfiles
SimonJester/dockerfiles,refs/heads/master,ubuntujoel/Dockerfile,,ubuntu:14.04,SimonJester,dockerfiles
ya790206/kolla-ansible-docker,refs/heads/master,Dockerfile,,ubuntu:18.04,ya790206,kolla-ansible-docker
LTD-Beget/sphinx-configurator,refs/heads/master,docker/image/Dockerfile,,ubuntu:14.04,LTD-Beget,sphinx-configurator
badZombi/symfony2-docker-test,refs/heads/master,Dockerfile,,ubuntu:14.04,badZombi,symfony2-docker-test
igordcard/RO,refs/heads/master,Dockerfile,,ubuntu:16.04,igordcard,RO
jackwasey/rocker-ubsan,refs/heads/master,old/r-debian-gcc-6/Dockerfile,,debian:stretch,jackwasey,rocker-ubsan
dunkhong/grr,refs/heads/master,docker/Dockerfile.xenial,,ubuntu:xenial,dunkhong,grr
PCextreme/docker-powerdns,refs/heads/master,Dockerfile,,ubuntu:16.04,PCextreme,docker-powerdns
megive/test21,refs/heads/master,Dockerfile,,ubuntu:16.04,megive,test21
matteosister/patch-manager-test-sf2,refs/heads/master,Dockerfile,,ubuntu:14.04,matteosister,patch-manager-test-sf2
stoyanovgeorge/docker_ffmpeg,refs/heads/master,Dockerfile,,ubuntu:16.04,stoyanovgeorge,docker_ffmpeg
pyblish/pyblish-qml,refs/heads/master,Dockerfile,,ubuntu:18.04,pyblish,pyblish-qml
docker-in-practice/docker-compose-sqlite,refs/heads/master,Dockerfile,,ubuntu:14.04,docker-in-practice,docker-compose-sqlite
hanudere/clickybot,refs/heads/master,Dockerfile,,ubuntu:14.04,hanudere,clickybot
gaeldevo/docker-transmission-openvpn-master,refs/heads/HMA-opvn-files,Dockerfile,,ubuntu:14.04,gaeldevo,docker-transmission-openvpn-master
Kambda/Mobbr,refs/heads/kambda_mobbr,docker/Dockerfile,,ubuntu:14.04,Kambda,Mobbr
SerkoNikolas/Deposit,refs/heads/master,docker/php7-fpm/Dockerfile,,debian:stretch-slim,SerkoNikolas,Deposit
jack89129/koding,refs/heads/master,go/src/vendor/github.com/koding/service/linux_test/upstart/Dockerfile,,ubuntu:14.04,jack89129,koding
jack89129/koding,refs/heads/master,go/src/socialapi/db/sql/Dockerfile,,ubuntu:14.04,jack89129,koding
JarenGlover/dockerfiles,refs/heads/master,slack/Dockerfile,,ubuntu:14.04,JarenGlover,dockerfiles
Spandan-Madan/DeepLearningProject,refs/heads/master,Dockerfile,,ubuntu:18.04,Spandan-Madan,DeepLearningProject
istio/old_pilot_repo,refs/heads/master,docker/Dockerfile.iptables,,ubuntu:xenial,istio,old_pilot_repo
ngi644/docker_plone434,refs/heads/master,Dockerfile,,ubuntu:14.04,ngi644,docker_plone434
guyadams/cygwin-mirror,refs/heads/master,Dockerfile,,ubuntu:16.04,guyadams,cygwin-mirror
anyonecancode/recipeasy,refs/heads/master,api/Dockerfile,,ubuntu:trusty,anyonecancode,recipeasy
Praqma/docker-gijeli,refs/heads/master,Dockerfile,,ubuntu:trusty,Praqma,docker-gijeli
hqhq/oct,refs/heads/master,Cases/Network/source/Dockerfile,,ubuntu:14.04,hqhq,oct
hqhq/oct,refs/heads/master,engine/scheduler/case01/source/Dockerfile,,ubuntu:14.04,hqhq,oct
hqhq/oct,refs/heads/master,engine/report/case01/source/Dockerfile,,ubuntu:14.04,hqhq,oct
francoishill/mattermost-platform,refs/heads/master,Dockerfile,,ubuntu:14.04,francoishill,mattermost-platform
ywarnier/docker-nginx-loadbalancer,refs/heads/master,Dockerfile,,ubuntu:14.04,ywarnier,docker-nginx-loadbalancer
merxer/docker-demo,refs/heads/master,src/Dockerfile,,ubuntu:14.04,merxer,docker-demo
zalari/docker-influxdb,refs/heads/master,0.8/Dockerfile,,ubuntu:trusty,zalari,docker-influxdb
sameersbn/docker-redis,refs/heads/master,Dockerfile,,ubuntu:bionic-20190612,sameersbn,docker-redis
hughsie/libgusb,refs/heads/main,contrib/ci/Dockerfile-debian,,debian:buster,hughsie,libgusb
DouglasOrr/Snippets,refs/heads/master,wold/scripts/Dockerfile,,ubuntu:18.04,DouglasOrr,Snippets
DouglasOrr/Snippets,refs/heads/master,sillygo/Dockerfile,,ubuntu:14.04,DouglasOrr,Snippets
DouglasOrr/Snippets,refs/heads/master,hover/Dockerfile,,ubuntu:18.04,DouglasOrr,Snippets
DouglasOrr/Snippets,refs/heads/master,llvmtutorial/Dockerfile,,ubuntu:18.04,DouglasOrr,Snippets
SavvyMachine/framework,refs/heads/master,devpi/Dockerfile,,ubuntu:trusty,SavvyMachine,framework
edrex/camlistore,refs/heads/master,third_party/github.com/bradfitz/http2/Dockerfile,,ubuntu:trusty,edrex,camlistore
henrysher/duplicity,refs/heads/master,testing/infrastructure/duplicity_test/Dockerfile,,ubuntu:16.04,henrysher,duplicity
henrysher/duplicity,refs/heads/master,testing/infrastructure/ssh_server/Dockerfile,,ubuntu:16.04,henrysher,duplicity
fpco/wai-middleware-crowd,refs/heads/master,Dockerfile,,ubuntu:14.04,fpco,wai-middleware-crowd
gocd-contrib/gocd-golang-agent,refs/heads/master,Dockerfile.golang-agent,,ubuntu:trusty,gocd-contrib,gocd-golang-agent
gocd-contrib/gocd-golang-agent,refs/heads/master,Dockerfile,,ubuntu:trusty,gocd-contrib,gocd-golang-agent
gocd-contrib/gocd-golang-agent,refs/heads/master,installers/deb/Dockerfile,,ubuntu:trusty,gocd-contrib,gocd-golang-agent
heroku/stack-images,refs/heads/main,tools/Dockerfile,,ubuntu:20.04,heroku,stack-images
heroku/stack-images,refs/heads/main,heroku-20/Dockerfile,,ubuntu:20.04,heroku,stack-images
igbmc/salinity,refs/heads/master,docker_builds/debian9-salt2016.11/Dockerfile,,debian:9,igbmc,salinity
andreknieriem/photobooth,refs/heads/master,Dockerfile,,debian:buster-slim,andreknieriem,photobooth
arkeys/trustygit,refs/heads/master,Dockerfile,,ubuntu:trusty,arkeys,trustygit
Jigsaw-Code/outline-client,refs/heads/master,tools/build/Dockerfile,,debian:9,Jigsaw-Code,outline-client
Jigsaw-Code/outline-client,refs/heads/master,third_party/badvpn/Dockerfile,,ubuntu:bionic,Jigsaw-Code,outline-client
Jigsaw-Code/outline-client,refs/heads/master,tools/outline_proxy_controller/Dockerfile,,ubuntu:20.04,Jigsaw-Code,outline-client
syohex/elbot,refs/heads/master,Dockerfile,,ubuntu:16.04,syohex,elbot
blsaws/nancy,refs/heads/master,rancher/ves/Dockerfile,,ubuntu:xenial,blsaws,nancy
michaKFromParis/sparkslab,refs/heads/master,docker/Dockerfile,,ubuntu:14.04,michaKFromParis,sparkslab
csc19601128/misc-examples,refs/heads/master,minikube/windows/resources/celery-rabbitmq/flower/Dockerfile,,ubuntu:trusty,csc19601128,misc-examples
csc19601128/misc-examples,refs/heads/master,minikube/windows/resources/celery-rabbitmq/python/Dockerfile,,ubuntu:14.04,csc19601128,misc-examples
neoXsys/hello-world,refs/heads/master,Dockerfile,,ubuntu:16.04,neoXsys,hello-world
mvisonneau/docker-yubikey-validation-server,refs/heads/master,Dockerfile,,ubuntu:14.04,mvisonneau,docker-yubikey-validation-server
thomaszbz/native-dockerfiles-typo3,refs/heads/master,typo3-debian-stretch/Dockerfile,,debian:stretch,thomaszbz,native-dockerfiles-typo3
hinyinlam/docker-bosh-cli,refs/heads/master,Dockerfile,,ubuntu:14.04,hinyinlam,docker-bosh-cli
Jim-Holmstroem/RunRustFromLua,refs/heads/master,Dockerfile,,ubuntu:16.04,Jim-Holmstroem,RunRustFromLua
iliyav/docker-gearmand,refs/heads/master,Dockerfile,,ubuntu:trusty,iliyav,docker-gearmand
dustywusty/docker-craft,refs/heads/master,Dockerfile,,ubuntu:14.04,dustywusty,docker-craft
wglass/lighthouse,refs/heads/master,examples/dockerfiles/Dockerfile.partner,,ubuntu:14.04,wglass,lighthouse
wglass/lighthouse,refs/heads/master,examples/dockerfiles/Dockerfile.base,,ubuntu:14.04,wglass,lighthouse
TheMutley/openpilot,refs/heads/master,panda/tests/build/Dockerfile,,ubuntu:16.04,TheMutley,openpilot
TheMutley/openpilot,refs/heads/master,panda/tests/safety/Dockerfile,,ubuntu:16.04,TheMutley,openpilot
pirogoeth/docker-locksmith,refs/heads/master,Dockerfile,,ubuntu:trusty,pirogoeth,docker-locksmith
poma/hotsapi,refs/heads/master,docker/Dockerfile.heroprotocol,,ubuntu:16.04,poma,hotsapi
TimTosi/mechanist,refs/heads/master,dynomite/Dockerfile,,ubuntu:xenial,TimTosi,mechanist
rogierslag/terminator,refs/heads/master,Dockerfile,,ubuntu:14.04.2,rogierslag,terminator
seleniumbase/SeleniumBase,refs/heads/master,Dockerfile,,ubuntu:18.04,seleniumbase,SeleniumBase
eloycoto/devops_examples,refs/heads/master,docker/Dockerfile,,ubuntu:14.04,eloycoto,devops_examples
n42corp/dockerfiles,refs/heads/master,korean-morpheme/Dockerfile,,ubuntu:14.04,n42corp,dockerfiles
scorpio147wbh/dockerfiles,refs/heads/master,sqlite3/Dockerfile,,ubuntu:14.04,scorpio147wbh,dockerfiles
scorpio147wbh/dockerfiles,refs/heads/master,ltp/Dockerfile,,ubuntu:14.04,scorpio147wbh,dockerfiles
x3193/ubt1404,refs/heads/master,Dockerfile1,,ubuntu:trusty,x3193,ubt1404
x3193/ubt1404,refs/heads/master,Dockerfile,,ubuntu:trusty,x3193,ubt1404
x3193/ubt1404,refs/heads/master,Dockerfile-opsv3-ubt1404,,ubuntu:trusty,x3193,ubt1404
x3193/ubt1404,refs/heads/master,Dockerfile-opsv3,,ubuntu:trusty,x3193,ubt1404
x3193/ubt1404,refs/heads/master,Dockerfile-opsv3-ubt1404.bak,,ubuntu:trusty,x3193,ubt1404
basu96/crux-judge,refs/heads/development,docker/Dockerfile,,ubuntu:18.04,basu96,crux-judge
mevdschee/php-crud-api,refs/heads/main,docker/debian9/Dockerfile,,debian:9,mevdschee,php-crud-api
mevdschee/php-crud-api,refs/heads/main,docker/ubuntu20/Dockerfile,,ubuntu:20.04,mevdschee,php-crud-api
mevdschee/php-crud-api,refs/heads/main,docker/debian10/Dockerfile,,debian:10,mevdschee,php-crud-api
mevdschee/php-crud-api,refs/heads/main,docker/ubuntu18/Dockerfile,,ubuntu:18.04,mevdschee,php-crud-api
mevdschee/php-crud-api,refs/heads/main,docker/debian11/Dockerfile,,debian:11,mevdschee,php-crud-api
mevdschee/php-crud-api,refs/heads/main,docker/ubuntu16/Dockerfile,,ubuntu:16.04,mevdschee,php-crud-api
Galexrt/docker-staytus,refs/heads/main,Dockerfile,,ubuntu:16.04,Galexrt,docker-staytus
MelvinTo/firewalla,refs/heads/master,docker/Dockerfile2,,ubuntu:16.04,MelvinTo,firewalla
dns2utf8/frontg8_client,refs/heads/master,Dockerfile,,ubuntu:trusty-20150427,dns2utf8,frontg8_client
telekollektiv/telectr,refs/heads/master,Dockerfile,,ubuntu:16.10,telekollektiv,telectr
littlebrat/YAP-Prolog-Docker,refs/heads/master,yap_6.2.2/Dockerfile,,ubuntu:14.04,littlebrat,YAP-Prolog-Docker
littlebrat/YAP-Prolog-Docker,refs/heads/master,yap_6.3.3/Dockerfile,,ubuntu:14.04,littlebrat,YAP-Prolog-Docker
dropz-one/docker-mailer,refs/heads/master,Dockerfile,,debian:stretch,dropz-one,docker-mailer
mariobarbareschi/stm32-compiler-docker,refs/heads/master,Dockerfile,,ubuntu:16.04,mariobarbareschi,stm32-compiler-docker
coolhacks/docker-hacks,refs/heads/master,examples/docker-slim/sample_app/Dockerfile,,ubuntu:14.04,coolhacks,docker-hacks
coolhacks/docker-hacks,refs/heads/master,dockerfiles/yubico-piv-tool/Dockerfile,,ubuntu:14.04,coolhacks,docker-hacks
coolhacks/docker-hacks,refs/heads/master,dockerfiles/neoman/Dockerfile,,ubuntu:14.04,coolhacks,docker-hacks
coolhacks/docker-hacks,refs/heads/master,examples/docker-pull-dry-run/docker/builder/parser/testfiles/influxdb/Dockerfile,,ubuntu:14.04,coolhacks,docker-hacks
coolhacks/docker-hacks,refs/heads/master,examples/docker-pull-dry-run/docker/builder/parser/testfiles/escapes/Dockerfile,,ubuntu:14.04,coolhacks,docker-hacks
coolhacks/docker-hacks,refs/heads/master,examples/docker-pull-dry-run/docker/builder/parser/testfiles/znc/Dockerfile,,ubuntu:14.04,coolhacks,docker-hacks
coolhacks/docker-hacks,refs/heads/master,examples/docker-pull-dry-run/docker/builder/parser/testfiles/mail/Dockerfile,,ubuntu:14.04,coolhacks,docker-hacks
coolhacks/docker-hacks,refs/heads/master,examples/docker-pull-dry-run/docker/builder/parser/testfiles/mumble/Dockerfile,,ubuntu:14.04,coolhacks,docker-hacks
coolhacks/docker-hacks,refs/heads/master,dockerfiles/plex-home-theater/Dockerfile,,ubuntu:14.04,coolhacks,docker-hacks
coolhacks/docker-hacks,refs/heads/master,examples/docker-pull-dry-run/docker/docs/examples/running_riak_service.Dockerfile,,ubuntu:trusty,coolhacks,docker-hacks
coolhacks/docker-hacks,refs/heads/master,dockerfiles/pivman/Dockerfile,,ubuntu:14.04,coolhacks,docker-hacks
coolhacks/docker-hacks,refs/heads/master,examples/OnDemandYARNClusters/rm_docker_ubuntu/Dockerfile,,ubuntu:14.04,coolhacks,docker-hacks
coolhacks/docker-hacks,refs/heads/master,examples/dockerhanoi/be/Dockerfile,,ubuntu:14.04,coolhacks,docker-hacks
coolhacks/docker-hacks,refs/heads/master,examples/team-fullmetal/dockerComp/Dockerfile,,ubuntu:trusty,coolhacks,docker-hacks
coolhacks/docker-hacks,refs/heads/master,dockerfiles/tomahawk/Dockerfile,,ubuntu:14.04,coolhacks,docker-hacks
coolhacks/docker-hacks,refs/heads/master,examples/docker-pull-dry-run/docker/builder/parser/testfiles/continueIndent/Dockerfile,,ubuntu:14.04,coolhacks,docker-hacks
coolhacks/docker-hacks,refs/heads/master,examples/docker-pull-dry-run/docker/builder/parser/testfiles/weechat/Dockerfile,,ubuntu:14.04,coolhacks,docker-hacks
coolhacks/docker-hacks,refs/heads/master,dockerfiles/remmina/Dockerfile,,ubuntu:14.04,coolhacks,docker-hacks
coolhacks/docker-hacks,refs/heads/master,examples/dockerhanoi/fe/Dockerfile,,ubuntu:14.04,coolhacks,docker-hacks
coolhacks/docker-hacks,refs/heads/master,examples/docker-pull-dry-run/docker/builder/parser/testfiles/nginx/Dockerfile,,ubuntu:14.04,coolhacks,docker-hacks
ppouliot/dockerfile-ubuntu_jenkins-slave,refs/heads/master,Dockerfile,,ubuntu:trusty,ppouliot,dockerfile-ubuntu_jenkins-slave
songinfo/cppjieba,refs/heads/master,Dockerfile,,ubuntu:14.04,songinfo,cppjieba
justenwalker/baha,refs/heads/master,spec/fixtures/Dockerfile.invalid,,ubuntu:14.04.1,justenwalker,baha
jonk999/docker-trans-vpn,refs/heads/master,Dockerfile,,ubuntu:14.04,jonk999,docker-trans-vpn
pintostack/core,refs/heads/master,Dockerfile,,ubuntu:14.04,pintostack,core
pintostack/core,refs/heads/master,docker/elasticsearch/Dockerfile,,ubuntu:14.04,pintostack,core
pintostack/core,refs/heads/master,docker/postgres/Dockerfile,,ubuntu:14.04,pintostack,core
pintostack/core,refs/heads/master,docker/kibana/Dockerfile,,ubuntu:14.04,pintostack,core
mbrt/docker-klee,refs/heads/master,Dockerfile,,ubuntu:trusty,mbrt,docker-klee
cannin/docker-nodejs-http-server,refs/heads/master,Dockerfile,,ubuntu:16.04,cannin,docker-nodejs-http-server
dudeofea/Simple-Project-Manager,refs/heads/master,server_scripts/Docker/Dockerfile,,ubuntu:16.04,dudeofea,Simple-Project-Manager
MG-RAST/AWE,refs/heads/master,vendor/github.com/docker/docker/builder/dockerfile/parser/testfiles/continueIndent/Dockerfile,,ubuntu:14.04,MG-RAST,AWE
MG-RAST/AWE,refs/heads/master,vendor/github.com/docker/docker/builder/dockerfile/parser/testfiles/mumble/Dockerfile,,ubuntu:14.04,MG-RAST,AWE
MG-RAST/AWE,refs/heads/master,vendor/github.com/docker/docker/builder/dockerfile/parser/testfiles/znc/Dockerfile,,ubuntu:14.04,MG-RAST,AWE
MG-RAST/AWE,refs/heads/master,vendor/github.com/docker/docker/builder/dockerfile/parser/testfiles/mail/Dockerfile,,ubuntu:14.04,MG-RAST,AWE
MG-RAST/AWE,refs/heads/master,vendor/github.com/docker/docker/builder/dockerfile/parser/testfiles/nginx/Dockerfile,,ubuntu:14.04,MG-RAST,AWE
MG-RAST/AWE,refs/heads/master,vendor/github.com/docker/docker/builder/dockerfile/parser/testfiles/weechat/Dockerfile,,ubuntu:14.04,MG-RAST,AWE
MG-RAST/AWE,refs/heads/master,vendor/github.com/docker/docker/builder/dockerfile/parser/testfiles/escapes/Dockerfile,,ubuntu:14.04,MG-RAST,AWE
MG-RAST/AWE,refs/heads/master,vendor/github.com/docker/docker/builder/dockerfile/parser/testfiles/influxdb/Dockerfile,,ubuntu:14.04,MG-RAST,AWE
pbutenee/ml-tutorial,refs/heads/master,Dockerfile,,ubuntu:20.04,pbutenee,ml-tutorial
Magnitus-/DockerFiles,refs/heads/master,ssh-encryption/image/Dockerfile,,ubuntu:20.04,Magnitus-,DockerFiles
Magnitus-/DockerFiles,refs/heads/master,isc-dhcp-server/Dockerfile-amd64,,debian:stretch-slim,Magnitus-,DockerFiles
Magnitus-/DockerFiles,refs/heads/master,chrony/Dockerfile,,debian:stretch,Magnitus-,DockerFiles
phortx/ruby-node-psql-phantomjs,refs/heads/master,Dockerfile,,ubuntu:16.04,phortx,ruby-node-psql-phantomjs
MoonLiightz/docker-sinusbot,refs/heads/master,Dockerfile,,debian:stretch-slim,MoonLiightz,docker-sinusbot
blmlove409/docker-openwrt-buildroot,refs/heads/master,Dockerfile,,ubuntu:14.10,blmlove409,docker-openwrt-buildroot
tommyblue/docker-graylog2,refs/heads/master,Dockerfile,,ubuntu:14.04,tommyblue,docker-graylog2
jessewiles/crondots,refs/heads/master,Dockerfile,,ubuntu:14.04,jessewiles,crondots
shamrath/docker,refs/heads/master,java7_trusty/Dockerfile,,ubuntu:trusty,shamrath,docker
shamrath/docker,refs/heads/master,java8_trusty/Dockerfile,,ubuntu:trusty,shamrath,docker
henrist/aqmt,refs/heads/master,docker/Dockerfile,,ubuntu:xenial,henrist,aqmt
flaprimo/docker-hhvm,refs/heads/master,Dockerfile,,ubuntu:trusty,flaprimo,docker-hhvm
greyfenrir/taurus,refs/heads/master,tests/ci/Dockerfile,,ubuntu:20.04,greyfenrir,taurus
tikatuka/tikatuka,refs/heads/develop,Dockerfile,,ubuntu:16.04,tikatuka,tikatuka
Levino/docker-bitcoind,refs/heads/develop,Dockerfile,,ubuntu:14.04,Levino,docker-bitcoind
taka3sh/salt.taka3sh.org,refs/heads/master,Dockerfile,,ubuntu:trusty,taka3sh,salt.taka3sh.org
smartshark/coastSHARK,refs/heads/master,Dockerfile,,ubuntu:16.04,smartshark,coastSHARK
lhaze/dharma,refs/heads/master,Dockerfile,,ubuntu:focal,lhaze,dharma
adersberger/cloudcomputing,refs/heads/master,04-iaas/uebung/iaas-container/Dockerfile,,ubuntu:20.04,adersberger,cloudcomputing
FSSlc/AFEPackDocker,refs/heads/master,Dockerfile-old,,ubuntu:14.04,FSSlc,AFEPackDocker
FSSlc/AFEPackDocker,refs/heads/master,Dockerfile-new,,ubuntu:16.04,FSSlc,AFEPackDocker
mitnk/letsencrypt,refs/heads/master,letsencrypt-auto-source/Dockerfile,,ubuntu:trusty,mitnk,letsencrypt
transitlinks/web-app,refs/heads/master,docker/web-app/app-base/Dockerfile,,ubuntu:16.04,transitlinks,web-app
andygrove/cuckoodb,refs/heads/master,scripts/docker/base/Dockerfile,,ubuntu:16.04,andygrove,cuckoodb
conversationai/conversationai-moderator,refs/heads/main,deployments/standalone/Dockerfile,,ubuntu:bionic,conversationai,conversationai-moderator
rfdrake/cibh,refs/heads/master,Dockerfile,,ubuntu:14.04,rfdrake,cibh
hotpxl/spell-checker-server,refs/heads/master,Dockerfile,,ubuntu:xenial,hotpxl,spell-checker-server
Novum/vkQuake,refs/heads/master,AppImage/docker/Dockerfile,,ubuntu:16.04,Novum,vkQuake
samre12/deep-trading-agent,refs/heads/master,Dockerfile,,ubuntu:14.04,samre12,deep-trading-agent
ContainerHQ/arkis-api-docs,refs/heads/master,Dockerfile,,ubuntu:trusty,ContainerHQ,arkis-api-docs
jacknlliu/docker-stacks,refs/heads/master,ubuntu-init-system/Ubuntu1604/Dockerfile,,ubuntu:16.04,jacknlliu,docker-stacks
jacknlliu/docker-stacks,refs/heads/master,ubuntu-init-system/Ubuntu1404/14-04-5-Dockerfile,,ubuntu:14.04.5,jacknlliu,docker-stacks
jacknlliu/docker-stacks,refs/heads/master,ubuntu-init-system/Ubuntu1404/Dockerfile,,ubuntu:14.04,jacknlliu,docker-stacks
monkeysecurity/zerotodocker,refs/heads/master,security_monkey/0.3.4/security_monkey-apiinit/Dockerfile,,ubuntu:14.04,monkeysecurity,zerotodocker
monkeysecurity/zerotodocker,refs/heads/master,sleepy-puppy/web/Dockerfile,,ubuntu:14.04,monkeysecurity,zerotodocker
monkeysecurity/zerotodocker,refs/heads/master,security_monkey/0.3.4/security_monkey-scheduler/Dockerfile,,ubuntu:14.04,monkeysecurity,zerotodocker
monkeysecurity/zerotodocker,refs/heads/master,security_monkey/0.3.4/security_monkey-api/Dockerfile,,ubuntu:14.04,monkeysecurity,zerotodocker
kuruho/dansuma,refs/heads/master,Dockerfile,,ubuntu:14.04,kuruho,dansuma
gustavosoares/docker-mysql,refs/heads/master,Dockerfile,,ubuntu:14.04,gustavosoares,docker-mysql
Treeptik/cloudunit,refs/heads/dev,cu-compose/cu-mattermost/app/Dockerfile,,ubuntu:14.04,Treeptik,cloudunit
monkeysecurity/zerotodocker,refs/heads/master,sketchy/sketchy_api/Dockerfile,,ubuntu:14.04,monkeysecurity,zerotodocker
DinoV/Pyjion-1,refs/heads/master,Dockerfile,,ubuntu:16.04,DinoV,Pyjion-1
samm-git/turris-containers,refs/heads/master,Dockerfile-gocross/Dockerfile,,ubuntu:14.04,samm-git,turris-containers
theatrus/statsite,refs/heads/master,Dockerfile,,ubuntu:trusty,theatrus,statsite
