repo_name,ref,path,symlink_target,docker_base_image,repo_owner,repo
nanditav/15712-TensorFlow,refs/heads/master,tensorflow/tools/dist_test/server/Dockerfile.test,,ubuntu:14.04,nanditav,15712-TensorFlow
dhlab-basel/docker-sipi-base,refs/heads/master,Dockerfile,,ubuntu:18.04,dhlab-basel,docker-sipi-base
disaster37/rancher-stack-base,refs/heads/master,Dockerfile,,ubuntu:16.04,disaster37,rancher-stack-base
bterp-web/elmsln,refs/heads/master,core/dslmcode/shared/drupal-7.x/modules/ulmus/authcache/modules/authcache_varnish/varnish-4/Dockerfile,,ubuntu:xenial,bterp-web,elmsln
ngld/knossos,refs/heads/nu,packages/server/Dockerfile,,debian:10,ngld,knossos
convox/site,refs/heads/master,_guide/apps/09-database/Dockerfile,,ubuntu:16.04,convox,site
indigo-dc/identity-harmonization,refs/heads/master,docker/build/rpm/Dockerfile,,ubuntu:trusty,indigo-dc,identity-harmonization
ANLAB-KAIST/KENSv3,refs/heads/master,Dockerfile,,ubuntu:20.04,ANLAB-KAIST,KENSv3
CaliOpen/CaliOpen,refs/heads/master,src/frontend/web_application/Dockerfile.caliopen-node,,ubuntu:16.04,CaliOpen,CaliOpen
cmehay/docker-1,refs/heads/master,builder/dockerfile/parser/testfiles/mail/Dockerfile,,ubuntu:14.04,cmehay,docker-1
zemacik/zemacik.github.io,refs/heads/master,Dockerfile,,ubuntu:trusty,zemacik,zemacik.github.io
pni-libraries/libpnicore,refs/heads/develop,.ci/ubuntu18.04/Dockerfile,,ubuntu:18.04,pni-libraries,libpnicore
wahyutaufik/pas-docker-mysql,refs/heads/master,containers/mysql/Dockerfile,,ubuntu:trusty,wahyutaufik,pas-docker-mysql
imagemin/mozjpeg-bin,refs/heads/update-mozjpeg,docker/Dockerfile,,debian:10-slim,imagemin,mozjpeg-bin
polyverse-security/play-with-polyverse,refs/heads/master,vendor/github.com/docker/docker/builder/dockerfile/parser/testfiles/znc/Dockerfile,,ubuntu:14.04,polyverse-security,play-with-polyverse
DomainDrivenArchitecture/dda-user-crate,refs/heads/master,integration/docker-as-root/image/Dockerfile,,ubuntu:20.04,DomainDrivenArchitecture,dda-user-crate
heytrav/drs-project,refs/heads/master,Dockerfile,,ubuntu:16.04,heytrav,drs-project
davetang/learning_docker,refs/heads/master,Dockerfile.base,,ubuntu:18.04,davetang,learning_docker
zethra/libc,refs/heads/master,ci/docker/arm-unknown-linux-gnueabihf/Dockerfile,,ubuntu:16.10,zethra,libc
szepeviktor/debian-server-tools,refs/heads/master,virtualization/php-sqlsrv/Dockerfile,,debian:stretch,szepeviktor,debian-server-tools
juju4/ansible-sysdigcapture,refs/heads/master,test/travis/Dockerfile.ubuntu-16.04,,ubuntu:16.04,juju4,ansible-sysdigcapture
Lab603/PicEncyclopedias,refs/heads/master,jni-build/jni/include/tensorflow/tools/dist_test/server/Dockerfile,,ubuntu:14.04,Lab603,PicEncyclopedias
banjocat/docker-devops-examples,refs/heads/master,teleport/teleport/Dockerfile,,ubuntu:trusty,banjocat,docker-devops-examples
Novum/vkQuake,refs/heads/master,AppImage/docker/Dockerfile,,ubuntu:16.04,Novum,vkQuake
guidosalva/REScala,refs/heads/master,Dockerfile,,ubuntu:16.04,guidosalva,REScala
rexlee8776/drill,refs/heads/master,docker/Dockerfile,,ubuntu:16.04,rexlee8776,drill
yujiod/docker-h2o,refs/heads/master,Dockerfile,,ubuntu:trusty,yujiod,docker-h2o
k82cn/demo,refs/heads/master,kube-mesos/images/Dockerfile.genkey,,ubuntu:14.04,k82cn,demo
ayeo/docker_php_env,refs/heads/master,images/php70/Dockerfile,,ubuntu:14.04,ayeo,docker_php_env
anne-france/finalproject,refs/heads/master,Dockerfiles/dcos-runner,,ubuntu:xenial,anne-france,finalproject
phpdocker-io/base-images,refs/heads/master,nginx-pagespeed/Dockerfile,,ubuntu:focal,phpdocker-io,base-images
frankyrumple/ope,refs/heads/master,docker_build_files/ope-router/Dockerfile,,debian:stretch,frankyrumple,ope
flashxio/knor,refs/heads/master,R/Dockerfile,,ubuntu:16.04,flashxio,knor
tushar-dadlani/garden-linux-release,refs/heads/master,src/github.com/docker/docker/builder/parser/testfiles/continueIndent/Dockerfile,,ubuntu:14.04,tushar-dadlani,garden-linux-release
impaler/haxeflixel-builder,refs/heads/dev,scripts/Dockerfile,,ubuntu:16.04,impaler,haxeflixel-builder
InES-Mannheim/spa-processes-web,refs/heads/master,docker/Dockerfile,,ubuntu:14.04,InES-Mannheim,spa-processes-web
fintanr/docbook,refs/heads/master,ch04/tls/Dockerfile,,ubuntu:14.04,fintanr,docbook
miurahr/docker-hubot,refs/heads/master,Dockerfile,,ubuntu:14.04.2,miurahr,docker-hubot
shyamjvs/perf-tests,refs/heads/master,util-images/containerd/Dockerfile,,ubuntu:xenial,shyamjvs,perf-tests
juju4/ansible-scumblr,refs/heads/master,test/travis/Dockerfile.ubuntu-14.04,,ubuntu:14.04,juju4,ansible-scumblr
REBELinBLUE/deployer,refs/heads/master,docker/dev/db.Dockerfile,,debian:bullseye,REBELinBLUE,deployer
benoitsteiner/tensorflow-opencl,refs/heads/master,tensorflow/tools/ci_build/Dockerfile.cpu,,ubuntu:14.04,benoitsteiner,tensorflow-opencl
Oros42/IMSI-catcher,refs/heads/master,Dockerfile,,ubuntu:bionic,Oros42,IMSI-catcher
spacy-dev/Spacy,refs/heads/master,.devcontainer/Dockerfile,,ubuntu:20.04,spacy-dev,Spacy
classcat/quayio-owncloud2,refs/heads/master,Dockerfile,,ubuntu:trusty,classcat,quayio-owncloud2
kgrvamsi/docker-socat,refs/heads/master,Dockerfile,,ubuntu:14.04,kgrvamsi,docker-socat
denverdino/docker-machine-driver-aliyunecs,refs/heads/master,vendor/github.com/docker/docker/builder/parser/testfiles/mail/Dockerfile,,ubuntu:14.04,denverdino,docker-machine-driver-aliyunecs
WiredThing/docker-rsyslog,refs/heads/master,Dockerfile,,ubuntu:14.04,WiredThing,docker-rsyslog
GoogleCloudPlatform/gcp-token-broker,refs/heads/master,code/authorizer/Dockerfile,,ubuntu:18.04,GoogleCloudPlatform,gcp-token-broker
ZJU-SEL/hyper,refs/heads/master,Godeps/_workspace/src/github.com/docker/docker/builder/dockerfile/parser/testfiles/weechat/Dockerfile,,ubuntu:14.04,ZJU-SEL,hyper
jirwin/quadlek,refs/heads/master,Dockerfile.cloudflared,,ubuntu:18.04,jirwin,quadlek
darneta/docker-siwapp-sf1,refs/heads/master,Dockerfile,,ubuntu:trusty,darneta,docker-siwapp-sf1
vergecurrency/VERGE,refs/heads/master,contrib/docker/ubuntu18_container/Dockerfile,,ubuntu:18.04,vergecurrency,VERGE
squirrel289/storage,refs/heads/master,package/nfs/Dockerfile,,ubuntu:16.04,squirrel289,storage
rbasoalto/latex-docker,refs/heads/master,Dockerfile,,ubuntu:trusty,rbasoalto,latex-docker
asm-products/cloudroutes-service,refs/heads/master,src/actions/Dockerfile,,ubuntu:14.04,asm-products,cloudroutes-service
kvnvelasco/aposi,refs/heads/master,Dockerfile,,ubuntu:14.04,kvnvelasco,aposi
hacking-thursday/sysd,refs/heads/master,dockerfiles/ubuntu/trusty/Dockerfile,,ubuntu:14.04,hacking-thursday,sysd
bbrodriges/dockerfiles,refs/heads/master,realm-object-server/Dockerfile,,ubuntu:16.04,bbrodriges,dockerfiles
ResilienceTesting/gremlinsdk-python,refs/heads/master,exampleapp/productpage/Dockerfile,,ubuntu:14.04,ResilienceTesting,gremlinsdk-python
DreamAndDead/CSAPP-3e-Solutions,refs/heads/master,Dockerfile,,ubuntu:16.04,DreamAndDead,CSAPP-3e-Solutions
zeecitizen/H2O-vs-R-GBM,refs/heads/master,Dockerfile,,ubuntu:14.04,zeecitizen,H2O-vs-R-GBM
dzc34/Asqatasun,refs/heads/master,docker/pre-requisites/base_wget/Dockerfile,,ubuntu:14.04,dzc34,Asqatasun
jguiraudet/dockerfiles_kaixhin,refs/heads/master,neon/Dockerfile,,ubuntu:14.04,jguiraudet,dockerfiles_kaixhin
ulif/waeup.identifier,refs/heads/master,docker/trusty/Dockerfile,,ubuntu:14.04,ulif,waeup.identifier
jontg/calibre-server,refs/heads/master,Dockerfile,,ubuntu:14.04,jontg,calibre-server
jennyzhang0215/incubator-mxnet,refs/heads/master,tests/ci_build/Dockerfile.cpu_mklml,,ubuntu:16.04,jennyzhang0215,incubator-mxnet
nexdatas/tools,refs/heads/develop,.ci/ubuntu18.04_py3/Dockerfile,,ubuntu:18.04,nexdatas,tools
jmferrete/dockerfiles,refs/heads/master,backoffice/Dockerfile,,ubuntu:trusty,jmferrete,dockerfiles
OpenVidu/openvidu,refs/heads/master,openvidu-test-e2e/docker/Dockerfile,,ubuntu:20.04,OpenVidu,openvidu
kimjinyong/i2nsf-framework,refs/heads/master,security_controller_restconf/Dockerfile,,ubuntu:18.04,kimjinyong,i2nsf-framework
rcarmo/docker-templates,refs/heads/master,phantomjs/Dockerfile,,ubuntu:14.04,rcarmo,docker-templates
marriott-library/Automated-CI-Service,refs/heads/master,docker-templates/db/redis/Dockerfile,,ubuntu:14.04,marriott-library,Automated-CI-Service
sgoblin/docker-python3.5,refs/heads/master,Dockerfile,,ubuntu:xenial,sgoblin,docker-python3.5
Nitrokey/nitrokey-app,refs/heads/master,ci-scripts/dockerfiles/nitrokey-app-bionic-llvm7-agent/Dockerfile,,ubuntu:18.04,Nitrokey,nitrokey-app
spiffyjr/packmule.io,refs/heads/master,Dockerfile,,ubuntu:14.04,spiffyjr,packmule.io
mlperf/training_results_v0.7,refs/heads/master,Fujitsu/benchmarks/resnet/implementations/implementation_open/mxnet/ci/docker/Dockerfile.build.ubuntu_cpu_lite,,ubuntu:16.04,mlperf,training_results_v0.7
firebase/grpc-SwiftPM,refs/heads/main,tools/dockerfile/distribtest/python_dev_ubuntu1604_x64/Dockerfile,,ubuntu:16.04,firebase,grpc-SwiftPM
psathyrella/partis,refs/heads/master,packages/ig-sw/Dockerfile,,ubuntu:14.04,psathyrella,partis
celebdor/midonet-docker,refs/heads/master,cluster/Dockerfile,,ubuntu:14.04,celebdor,midonet-docker
inhumantsar/docker-apt-mirror,refs/heads/master,Dockerfile,,ubuntu:trusty,inhumantsar,docker-apt-mirror
ngageoint/voxel-globe,refs/heads/nga_p2_release,docker/winpdb.Dockerfile,,ubuntu:14.04,ngageoint,voxel-globe
Asana/python-asana,refs/heads/master,Dockerfile,,ubuntu:14.04,Asana,python-asana
joshblum/eeg-spectrogram,refs/heads/master,webapp/Dockerfile,,ubuntu:14.04,joshblum,eeg-spectrogram
brianrob/coretests,refs/heads/master,managed/time_to_main/docker/archive/mono_app_aot_framework_jit/Dockerfile,,debian:stretch-20181226,brianrob,coretests
tomasreimers/tensorflow-emscripten,refs/heads/master,tensorflow/tools/dist_test/Dockerfile.local,,ubuntu:16.04,tomasreimers,tensorflow-emscripten
HanXHX/docker-vagrant-ansible,refs/heads/master,debian9/Dockerfile,,debian:stretch-slim,HanXHX,docker-vagrant-ansible
konstruktoid/ansible-upstream,refs/heads/devel,packaging/debian/Dockerfile,,ubuntu:xenial,konstruktoid,ansible-upstream
thiagomgo/ansible-role-sudo,refs/heads/master,tests/Dockerfile.ubuntu-14.04,,ubuntu:14.04,thiagomgo,ansible-role-sudo
benneely/goldmill,refs/heads/master,Dockerfile,,ubuntu:16.04,benneely,goldmill
OsmHackTW/osm2pgsql-docker,refs/heads/master,0.96.0/Dockerfile,,ubuntu:bionic,OsmHackTW,osm2pgsql-docker
jochenehret/bosh-workspace-deployment-resource,refs/heads/master,Dockerfile,,ubuntu:14.04,jochenehret,bosh-workspace-deployment-resource
portworx/docker_v1.9.0,refs/heads/master,builder/dockerfile/parser/testfiles/mail/Dockerfile,,ubuntu:14.04,portworx,docker_v1.9.0
gayangunarathne/stratos,refs/heads/master,tools/docker-images/stratos-docker-images/activemq/Dockerfile,,ubuntu:14.04,gayangunarathne,stratos
swiftdocker/docker-swift,refs/heads/main,5.1/ubuntu/16.04/slim/Dockerfile,,ubuntu:16.04,swiftdocker,docker-swift
vclfiddle/vclfiddle,refs/heads/master,varnish3/Dockerfile,,ubuntu:14.04.1,vclfiddle,vclfiddle
mgaebler/kicknow-server,refs/heads/develop,docker-ansible/Dockerfile,,ubuntu:trusty,mgaebler,kicknow-server
danvaida/graylog-ansible-role,refs/heads/master,tests/support/xenial.Dockerfile,,ubuntu:xenial,danvaida,graylog-ansible-role
LACNIC/virtualized-appliances,refs/heads/master,fort-validator.docker/fort-1.0/Dockerfile,,debian:buster,LACNIC,virtualized-appliances
Oefenweb/ansible-latest-git,refs/heads/master,Dockerfile,,ubuntu:16.04,Oefenweb,ansible-latest-git
vbehar/openshift-cucumber,refs/heads/master,Godeps/_workspace/src/github.com/docker/docker/builder/parser/testfiles/influxdb/Dockerfile,,ubuntu:14.04,vbehar,openshift-cucumber
skippbox/kmachine,refs/heads/kmachine,Godeps/_workspace/src/k8s.io/kubernetes/cluster/mesos/docker/socat/Dockerfile,,ubuntu:14.04.3,skippbox,kmachine
nexdatas/writer,refs/heads/develop,.ci/debian10_py2/Dockerfile,,debian:buster,nexdatas,writer
trevorbernard/heimdal,refs/heads/master,docker-builds/bitcoind/Dockerfile,,ubuntu:trusty,trevorbernard,heimdal
somic/paasta,refs/heads/master,yelp_package/dockerfiles/itest/hacheck/Dockerfile,,ubuntu:xenial,somic,paasta
viscose/dashboard,refs/heads/master,Dockerfile,,ubuntu:14.04,viscose,dashboard
joelnb/dumb-init-docker,refs/heads/master,ubuntu-bionic/Dockerfile,,ubuntu:bionic,joelnb,dumb-init-docker
joelnb/dumb-init-docker,refs/heads/master,ubuntu-focal/Dockerfile,,ubuntu:focal,joelnb,dumb-init-docker
kubeflow/mpi-operator,refs/heads/master,examples/v2beta1/horovod/Dockerfile,,ubuntu:18.04,kubeflow,mpi-operator
nikhila05/MicroSite,refs/heads/master,Dockerfile,,ubuntu:14.04,nikhila05,MicroSite
Sergiopopoulos/IV-perezmolinasergio,refs/heads/master,Dockerfile,,ubuntu:16.04,Sergiopopoulos,IV-perezmolinasergio
shvets/linux_provision,refs/heads/master,demo/Dockerfile,,ubuntu:14.04,shvets,linux_provision
michaelcapx/playbook,refs/heads/master,tests/Dockerfile,,ubuntu:16.04,michaelcapx,playbook
gbevan/pastmon,refs/heads/master,pastmonweb/0.17/Dockerfile,,ubuntu:trusty,gbevan,pastmon
joseangeldiazg/MII-CloudComputing,refs/heads/master,Dockerfile,,ubuntu:14.04,joseangeldiazg,MII-CloudComputing
mabels/posco,refs/heads/master,cluster/sniproxy/Dockerfile,,ubuntu:16.04,mabels,posco
lukeiwanski/tensorflow-opencl,refs/heads/master,tensorflow/contrib/makefile/Dockerfile,,ubuntu:16.04,lukeiwanski,tensorflow-opencl
TLoebner/JavaCalc,refs/heads/master,Dockerfiles/Ubuntu/openjdk9/Dockerfile,,ubuntu:16.04,TLoebner,JavaCalc
benbjohnson/flynn,refs/heads/master,util/cedarish/Dockerfile,,ubuntu:trusty-20160217,benbjohnson,flynn
nixys/nxs-fw-libs,refs/heads/master,build-pkgs-conf/docker/debian-9/Dockerfile,,debian:9,nixys,nxs-fw-libs
joelnb/dumb-init-docker,refs/heads/master,ubuntu-xenial/Dockerfile,,ubuntu:xenial,joelnb,dumb-init-docker
sahana/Turkey,refs/heads/master,Dockerfile,,ubuntu:14.10,sahana,Turkey
HumanDynamics/OpenBadge,refs/heads/master,compose/Dockerfile_BACKUP_13100,,ubuntu:18.04,HumanDynamics,OpenBadge
gabegundy/lib,refs/heads/master,Dockerfile,,ubuntu:16.04,gabegundy,lib
tcuthbert/docker-trigger,refs/heads/master,Dockerfile,,ubuntu:14.04,tcuthbert,docker-trigger
lstephen/docker-oracle-java,refs/heads/master,8/Dockerfile,,ubuntu:trusty,lstephen,docker-oracle-java
metalivedev/siege-engine,refs/heads/master,Dockerfile,,ubuntu:14.04,metalivedev,siege-engine
google/orbit,refs/heads/main,third_party/conan/docker/Dockerfile.clang9_opengl_qt,,ubuntu:20.04,google,orbit
SirmaITT/conservation-space-1.7.0,refs/heads/master,docker/iip-server/Dockerfile,,ubuntu:18.04,SirmaITT,conservation-space-1.7.0
vpp-dev/vpp,refs/heads/master,extras/docker/build/Dockerfile.xenial,,ubuntu:xenial,vpp-dev,vpp
passbolt/passbolt_docker_debian,refs/heads/master,debian/Dockerfile.rootless,,debian:bullseye-slim,passbolt,passbolt_docker_debian
michaelze/backup-docker,refs/heads/master,Dockerfile,,ubuntu:focal,michaelze,backup-docker
gary7gannon/docker-lab,refs/heads/master,python-flask/Dockerfile,,ubuntu:trusty,gary7gannon,docker-lab
nexdatas/taurusgui,refs/heads/develop,.ci/ubuntu16.04/Dockerfile,,ubuntu:16.04,nexdatas,taurusgui
deweerdt/h2o,refs/heads/master,misc/docker-ci/Dockerfile,,ubuntu:16.04,deweerdt,h2o
jmferrete/dockerfiles,refs/heads/master,loadbalancer/Dockerfile,,ubuntu:trusty,jmferrete,dockerfiles
hyperbolic2346/coreos,refs/heads/master,dockerfiles/openhab_cloudbees/Dockerfile,,ubuntu:14.04,hyperbolic2346,coreos
MarvAmBass/docker-oracle-java6,refs/heads/master,Dockerfile,,ubuntu:14.04,MarvAmBass,docker-oracle-java6
vulhub/vulhub,refs/heads/master,base/bind/latest/Dockerfile,,debian:stretch,vulhub,vulhub
bugvel/nginxvel,refs/heads/master,Dockerfile,,ubuntu:16.04,bugvel,nginxvel
maat8/mille-etangs,refs/heads/develop,docker/web/Dockerfile,,ubuntu:14.04.5,maat8,mille-etangs
mikel-egana-aranguren/SADI-Galaxy-Docker,refs/heads/master,Dockerfile,,ubuntu:14.04,mikel-egana-aranguren,SADI-Galaxy-Docker
argent-smith/boinc_docker,refs/heads/master,docker/arm32v7/Dockerfile,,debian:stretch-slim,argent-smith,boinc_docker
skottler/kairosdb-docker,refs/heads/master,apps/collectd/Dockerfile,,ubuntu:14.04,skottler,kairosdb-docker
rubendv/sodiumpp,refs/heads/master,travis/Dockerfile,,ubuntu:16.04,rubendv,sodiumpp
viglesiasce/images,refs/heads/master,container-builder/Dockerfile,,debian:9,viglesiasce,images
phnmnl/workflow-demo,refs/heads/master,OpenMS/OpenMSDockers/PeakPickerWavelet/Dockerfile,,ubuntu:14.04,phnmnl,workflow-demo
lhsvobodaj/docker-wiremock,refs/heads/master,Dockerfile,,ubuntu:16.04,lhsvobodaj,docker-wiremock
MediaKraken/MediaKraken_Deployment,refs/heads/master,docker/game_server/ComposeMediaKrakenDosBoxWeb/Dockerfile,,ubuntu:20.10,MediaKraken,MediaKraken_Deployment
conjurinc/cli-ruby,refs/heads/johnodon-conjur-name-change,Dockerfile.publish,,ubuntu:14.04,conjurinc,cli-ruby
resin-io-projects/resin-aerofs,refs/heads/master,Dockerfile,,ubuntu:14.04,resin-io-projects,resin-aerofs
kronostof/docker-composer,refs/heads/master,Dockerfile,,ubuntu:14.04,kronostof,docker-composer
Qwaz/solved-hacking-problem,refs/heads/master,C3CTF/2019 36C3/catch_the_flag/orig/Dockerfile,,debian:buster,Qwaz,solved-hacking-problem
akopytov/sysbench,refs/heads/master,Dockerfile,,ubuntu:xenial,akopytov,sysbench
leonwanghui/opensds-broker,refs/heads/master,vendor/github.com/kubernetes-incubator/service-catalog/vendor/k8s.io/kubernetes/examples/phabricator/php-phabricator/Dockerfile,,ubuntu:14.04,leonwanghui,opensds-broker
slugalisk/Rustla2,refs/heads/master,api/Dockerfile.base,,ubuntu:16.04,slugalisk,Rustla2
ultimate-pa/benchexec,refs/heads/main,contrib/p4/docker_files/switch_bmv2/Dockerfile,,ubuntu:16.04,ultimate-pa,benchexec
darylounet/libnginx-mod-pagespeed,refs/heads/master,Dockerfile-deb-dch,,debian:bullseye,darylounet,libnginx-mod-pagespeed
theshadowx/Qt5.4_NaCl,refs/heads/master,Dockerfile,,ubuntu:14.04,theshadowx,Qt5.4_NaCl
justindowning/telegraf-formula,refs/heads/master,Dockerfile,,ubuntu:16.04,justindowning,telegraf-formula
ianmiell/OLD-shutitdist,refs/heads/master,expect/Dockerfile,,ubuntu:14.04,ianmiell,OLD-shutitdist
emersonsoftware/ansiblefork,refs/heads/devel,test/utils/docker/ubuntu1604py3/Dockerfile,,ubuntu:16.04,emersonsoftware,ansiblefork
bpradipt/dockerfiles,refs/heads/master,portus/Dockerfile,,ubuntu:16.04,bpradipt,dockerfiles
botpress/botpress,refs/heads/master,build/docker/Dockerfile,,ubuntu:20.04,botpress,botpress
GoogleCloudPlatform/cos-gpu-installer,refs/heads/master,cos-gpu-installer-docker/Dockerfile,,debian:9,GoogleCloudPlatform,cos-gpu-installer
vclfiddle/vclfiddle,refs/heads/master,varnish4_0_2/Dockerfile,,ubuntu:14.04.1,vclfiddle,vclfiddle
NCSU-Libraries/circa,refs/heads/dependabot/bundler/nokogiri-1.11.4,ansible/imported_roles/rvm.ruby/tests/dockerfiles/ubuntu14/Dockerfile,,ubuntu:14.04,NCSU-Libraries,circa
SnakeJenny/TensorFlow,refs/heads/master,tensorflow/tools/ci_build/Dockerfile.tensorboard,,ubuntu:14.04,SnakeJenny,TensorFlow
phnmnl/workflow-demo,refs/heads/master,OpenMS/OpenMSDockers/XTandemAdapter/Dockerfile,,ubuntu:14.04,phnmnl,workflow-demo
rvosa/arangs2016,refs/heads/master,conf/docker/samtools/Dockerfile,,ubuntu:trusty,rvosa,arangs2016
mowfax/webControl_docker,refs/heads/master,Dockerfile,,ubuntu:16.04,mowfax,webControl_docker
h2oai/h2o-3,refs/heads/master,docker/Dockerfile.dev,,ubuntu:16.04,h2oai,h2o-3
nexdatas/recselector,refs/heads/develop,.ci/ubuntu18.04_py3/Dockerfile,,ubuntu:18.04,nexdatas,recselector
phusion/passenger_apt_automation,refs/heads/master,docker-images/testbox-debian-10/Dockerfile,,debian:10,phusion,passenger_apt_automation
evernym/plenum,refs/heads/master,build-scripts/ubuntu-1604/Dockerfile,,ubuntu:16.04,evernym,plenum
latin-language-toolkit/arethusa,refs/heads/master,Dockerfile,,ubuntu:16.04,latin-language-toolkit,arethusa
ericcurtin/ape,refs/heads/master,dockerfiles/ubuntu/14.04/Dockerfile,,ubuntu:14.04,ericcurtin,ape
raffaelespazzoli/origin,refs/heads/master,vendor/github.com/docker/docker/builder/dockerfile/parser/testfiles/znc/Dockerfile,,ubuntu:14.04,raffaelespazzoli,origin
mit-dci/CryptoKernel,refs/heads/master,Dockerfile,,ubuntu:18.04,mit-dci,CryptoKernel
baconshrimp/tenderloin,refs/heads/master,Dockerfile,,ubuntu:14.04,baconshrimp,tenderloin
bioinform/somaticseq,refs/heads/master,Dockerfiles/bwa.0.7.17_samtools.dockerfile,,ubuntu:20.04,bioinform,somaticseq
jmpantoja/ansible-deploy,refs/heads/master,ansible/roles/geerlingguy.java/tests/Dockerfile.ubuntu-14.04,,ubuntu:14.04,jmpantoja,ansible-deploy
mohit-kumar2/jenkins-kss,refs/heads/mohit,Dockerfile,,ubuntu:16.04,mohit-kumar2,jenkins-kss
jknsware/docker-plex-media-server,refs/heads/master,Dockerfile,,debian:stretch-slim,jknsware,docker-plex-media-server
cmptrgeekken/evething,refs/heads/develop,docker/Dockerfile-data,,ubuntu:14.04,cmptrgeekken,evething
dtan4/dockerfile-texlive,refs/heads/master,Dockerfile,,ubuntu:14.04,dtan4,dockerfile-texlive
morsoinferno/CI-tutorial,refs/heads/master,Dockerfile,,ubuntu:16.04,morsoinferno,CI-tutorial
sdhoward/docker-library,refs/heads/master,x86_64/unbound/Dockerfile,,debian:stretch,sdhoward,docker-library
IDCI-Consulting/DockerResources,refs/heads/master,docker/build/node6.9.5/Dockerfile,,ubuntu:16.04,IDCI-Consulting,DockerResources
cloudawan/cloudone_analysis,refs/heads/master,docker/Dockerfile,,ubuntu:14.04,cloudawan,cloudone_analysis
ebuc99/pacman,refs/heads/master,Dockerfile,,ubuntu:16.04,ebuc99,pacman
dockercask/dockercask,refs/heads/master,apps/ubuntu/base/Dockerfile,,ubuntu:xenial,dockercask,dockercask
tonistiigi/buildkit_poc,refs/heads/master,frontend/dockerfile/parser/testfiles/weechat/Dockerfile,,ubuntu:14.04,tonistiigi,buildkit_poc
rust-lang-nursery/libc,refs/heads/master,ci/docker/x86_64-unknown-linux-musl/Dockerfile,,ubuntu:18.04,rust-lang-nursery,libc
alexdebrie/pachyderm,refs/heads/master,Dockerfile.pfs-roler,,ubuntu:14.04,alexdebrie,pachyderm
jmontleon/ansible-service-broker,refs/heads/master,vendor/github.com/docker/docker/builder/dockerfile/parser/testfiles/znc/Dockerfile,,ubuntu:14.04,jmontleon,ansible-service-broker
TeamSPoon/logicmoo_workspace,refs/heads/master,packs_web/butterfly/Dockerfile,,ubuntu:16.04,TeamSPoon,logicmoo_workspace
CSyllabus/webapp,refs/heads/dev,docker/web/Dockerfile,,ubuntu:14.04,CSyllabus,webapp
fgrehm/squid3-ssl-docker,refs/heads/master,Dockerfile.build,,ubuntu:trusty,fgrehm,squid3-ssl-docker
zethra/libc,refs/heads/master,ci/docker/aarch64-unknown-linux-gnu/Dockerfile,,ubuntu:16.10,zethra,libc
michaelvlaar/etcd-endpointer,refs/heads/master,examples/echoservice/echo/Dockerfile,,ubuntu:14.04,michaelvlaar,etcd-endpointer
seok0721/rune-dev,refs/heads/master,Dockerfile,,ubuntu:16.04,seok0721,rune-dev
precurse/netharbour,refs/heads/master,Dockerfile,,ubuntu:trusty,precurse,netharbour
Tiryoh/docker_ubuntu,refs/heads/master,ubuntu/xenial/core/Dockerfile,,ubuntu:xenial,Tiryoh,docker_ubuntu
timhilliard/docker-rvm-phpenv,refs/heads/master,Dockerfile,,ubuntu:14.04,timhilliard,docker-rvm-phpenv
apigee/edge-launchpad,refs/heads/master,Dockerfile,,ubuntu:14.04,apigee,edge-launchpad
krousey/kube-deploy,refs/heads/master,cluster-api/vendor/k8s.io/kubernetes/cluster/addons/fluentd-elasticsearch/fluentd-es-image/Dockerfile,,debian:stretch-slim,krousey,kube-deploy
jlanga/smsk,refs/heads/master,Dockerfile,,ubuntu:18.04,jlanga,smsk
nuxsmin/sysPass-doc,refs/heads/master,Dockerfile,,debian:stretch,nuxsmin,sysPass-doc
erictune/erictune.github.io,refs/heads/master,docs/user-guide/jobs/work-queue-1/Dockerfile,,ubuntu:14.04,erictune,erictune.github.io
shad7/docker-pydev,refs/heads/master,Dockerfile,,ubuntu:trusty,shad7,docker-pydev
openearth/mmi-python,refs/heads/master,Dockerfile,,ubuntu:16.04,openearth,mmi-python
tomasreimers/tensorflow-emscripten,refs/heads/master,tensorflow/tools/dist_test/Dockerfile,,ubuntu:16.04,tomasreimers,tensorflow-emscripten
henriklynggaard/ansible-role-pycharm,refs/heads/master,tests/Dockerfile_ubuntu_1404,,ubuntu:14.04,henriklynggaard,ansible-role-pycharm
WIZARD-CXY/hyper,refs/heads/master,lib/docker/builder/parser/testfiles/escapes/Dockerfile,,ubuntu:14.04,WIZARD-CXY,hyper
priestjim/gen_rpc,refs/heads/master,test/integration/Dockerfile,,ubuntu:xenial,priestjim,gen_rpc
hughperkins/dockerfiles,refs/heads/master,cuda-on-cl/Dockerfile,,ubuntu:16.04,hughperkins,dockerfiles
reo7sp/tgbot-cpp,refs/heads/master,Dockerfile_test,,ubuntu:18.04,reo7sp,tgbot-cpp
adsabs/adsabs-vagrant,refs/heads/master,dockerfiles/metrics/Dockerfile,,ubuntu:trusty,adsabs,adsabs-vagrant
DreamAndDead/CSAPP-3rd-Solutions,refs/heads/master,Dockerfile,,ubuntu:16.04,DreamAndDead,CSAPP-3rd-Solutions
