repo_name,ref,path,symlink_target,docker_base_image
rnixx/python-for-android,refs/heads/master,Dockerfile,,ubuntu:20.04
mdhaman/superdesk-aap,refs/heads/master,docker/kibana/Dockerfile,,ubuntu:trusty
mdhaman/superdesk-aap,refs/heads/master,Dockerfile,,ubuntu:xenial
liggitt/origin,refs/heads/master,vendor/github.com/apcera/gssapi/test/docker/service/Dockerfile,,ubuntu:14.04
liggitt/origin,refs/heads/master,vendor/github.com/docker/docker/builder/dockerfile/parser/testfiles/weechat/Dockerfile,,ubuntu:14.04
liggitt/origin,refs/heads/master,vendor/github.com/docker/docker/builder/dockerfile/parser/testfiles/nginx/Dockerfile,,ubuntu:14.04
liggitt/origin,refs/heads/master,vendor/github.com/docker/docker/builder/dockerfile/parser/testfiles/mumble/Dockerfile,,ubuntu:14.04
liggitt/origin,refs/heads/master,vendor/github.com/docker/docker/builder/dockerfile/parser/testfiles/escapes/Dockerfile,,ubuntu:14.04
liggitt/origin,refs/heads/master,vendor/github.com/docker/docker/builder/dockerfile/parser/testfiles/mail/Dockerfile,,ubuntu:14.04
liggitt/origin,refs/heads/master,vendor/github.com/docker/docker/builder/dockerfile/parser/testfiles/continueIndent/Dockerfile,,ubuntu:14.04
liggitt/origin,refs/heads/master,vendor/github.com/docker/docker/builder/dockerfile/parser/testfiles/znc/Dockerfile,,ubuntu:14.04
liggitt/origin,refs/heads/master,vendor/k8s.io/kubernetes/cluster/addons/fluentd-elasticsearch/fluentd-es-image/Dockerfile,,debian:stretch-slim
liggitt/origin,refs/heads/master,vendor/k8s.io/kubernetes/cluster/gce/gci/mounter/Dockerfile,,ubuntu:xenial
liggitt/origin,refs/heads/master,vendor/github.com/docker/docker/builder/dockerfile/parser/testfiles/influxdb/Dockerfile,,ubuntu:14.04
liggitt/origin,refs/heads/master,vendor/github.com/apcera/gssapi/test/docker/kdc/Dockerfile,,ubuntu:14.04
dongjoon-hyun/tensorflow,refs/heads/master,tensorflow/tools/ci_build/Dockerfile.cmake,,ubuntu:16.04
dongjoon-hyun/tensorflow,refs/heads/master,tensorflow/contrib/makefile/Dockerfile,,ubuntu:16.04
dongjoon-hyun/tensorflow,refs/heads/master,tensorflow/tools/dist_test/server/Dockerfile.test,,ubuntu:16.04
dongjoon-hyun/tensorflow,refs/heads/master,tensorflow/tools/dockerfiles/assembler.Dockerfile,,debian:stretch
dongjoon-hyun/tensorflow,refs/heads/master,tensorflow/tools/ci_build/Dockerfile.custom_op,,ubuntu:14.04
dongjoon-hyun/tensorflow,refs/heads/master,tensorflow/tools/dist_test/Dockerfile.local,,ubuntu:16.04
dongjoon-hyun/tensorflow,refs/heads/master,tensorflow/tools/ci_build/Dockerfile.pi-python3,,ubuntu:14.04
dongjoon-hyun/tensorflow,refs/heads/master,tensorflow/tools/ci_build/Dockerfile.cpu,,ubuntu:16.04
dongjoon-hyun/tensorflow,refs/heads/master,tensorflow/tools/ci_build/Dockerfile.hadoop,,ubuntu:16.04
dongjoon-hyun/tensorflow,refs/heads/master,tensorflow/tools/ci_build/Dockerfile.cpu.ppc64le,,ubuntu:16.04
dongjoon-hyun/tensorflow,refs/heads/master,tensorflow/tools/ci_build/Dockerfile.pi,,ubuntu:14.04
dongjoon-hyun/tensorflow,refs/heads/master,tensorflow/tools/dist_test/Dockerfile,,ubuntu:16.04
dongjoon-hyun/tensorflow,refs/heads/master,tensorflow/tools/docker/Dockerfile,,ubuntu:16.04
dongjoon-hyun/tensorflow,refs/heads/master,tensorflow/tools/dist_test/server/Dockerfile,,ubuntu:16.04
dongjoon-hyun/tensorflow,refs/heads/master,tensorflow/tools/gcs_test/Dockerfile,,ubuntu:16.04
dcarpy/apm_planner,refs/heads/master,docker/2.0.24-xenial64/Dockerfile,,ubuntu:xenial
hanw/kubernetes,refs/heads/master,examples/phabricator/php-phabricator/Dockerfile,,ubuntu:14.04
hanw/kubernetes,refs/heads/master,examples/celery-rabbitmq/flower/Dockerfile,,ubuntu:trusty
CognitiveRobotics/object_tracking_2D,refs/heads/master,docker/dep/Dockerfile,,ubuntu:14.04
SerCeMan/docker-client,refs/heads/master,src/test/resources/dockerSslDirectory/Dockerfile,,ubuntu:14.04
gptech/ansible,refs/heads/devel,packaging/debian/Dockerfile,,ubuntu:xenial
gptech/ansible,refs/heads/devel,test/utils/docker/ubuntu1604py3/Dockerfile,,ubuntu:16.04
gptech/ansible,refs/heads/devel,test/utils/docker/ubuntu1604/Dockerfile,,ubuntu:16.04
gptech/ansible,refs/heads/devel,test/utils/docker/ubuntu1404/Dockerfile,,ubuntu:14.04
cyphermaster/dockerfile-jenkins-slave,refs/heads/master,ubuntu14/Dockerfile,,ubuntu:14.04
erlio/docker-vernemq,refs/heads/master,Dockerfile,,debian:stretch-slim
ihmccreery/kubernetes,refs/heads/master,cluster/addons/fluentd-elasticsearch/fluentd-es-image/Dockerfile,,debian:stretch-slim
ihmccreery/kubernetes,refs/heads/master,cluster/gce/gci/mounter/Dockerfile,,ubuntu:xenial
ihmccreery/kubernetes,refs/heads/master,examples/phabricator/php-phabricator/Dockerfile,,ubuntu:14.04
leonwanghui/opensds-broker,refs/heads/master,vendor/github.com/kubernetes-incubator/service-catalog/vendor/k8s.io/kubernetes/cluster/addons/fluentd-elasticsearch/fluentd-es-image/Dockerfile,,debian:stretch-slim
leonwanghui/opensds-broker,refs/heads/master,vendor/github.com/kubernetes-incubator/service-catalog/vendor/k8s.io/kubernetes/examples/phabricator/php-phabricator/Dockerfile,,ubuntu:14.04
leonwanghui/opensds-broker,refs/heads/master,vendor/github.com/kubernetes-incubator/service-catalog/vendor/k8s.io/kubernetes/cluster/gce/gci/mounter/Dockerfile,,ubuntu:xenial
liu-rui/docker,refs/heads/master,builder/parser/testfiles/mumble/Dockerfile,,ubuntu:14.04
liu-rui/docker,refs/heads/master,builder/parser/testfiles/mail/Dockerfile,,ubuntu:14.04
liu-rui/docker,refs/heads/master,builder/parser/testfiles/weechat/Dockerfile,,ubuntu:14.04
liu-rui/docker,refs/heads/master,builder/parser/testfiles/nginx/Dockerfile,,ubuntu:14.04
liu-rui/docker,refs/heads/master,builder/parser/testfiles/continueIndent/Dockerfile,,ubuntu:14.04
liu-rui/docker,refs/heads/master,builder/parser/testfiles/znc/Dockerfile,,ubuntu:14.04
liu-rui/docker,refs/heads/master,builder/parser/testfiles/escapes/Dockerfile,,ubuntu:14.04
liu-rui/docker,refs/heads/master,docs/examples/running_riak_service.Dockerfile,,ubuntu:trusty
liu-rui/docker,refs/heads/master,builder/parser/testfiles/influxdb/Dockerfile,,ubuntu:14.04
Zenithar/docker,refs/heads/master,builder/parser/testfiles/znc/Dockerfile,,ubuntu:14.04
Zenithar/docker,refs/heads/master,builder/parser/testfiles/weechat/Dockerfile,,ubuntu:14.04
Zenithar/docker,refs/heads/master,builder/parser/testfiles/mumble/Dockerfile,,ubuntu:14.04
Zenithar/docker,refs/heads/master,builder/parser/testfiles/influxdb/Dockerfile,,ubuntu:14.04
Zenithar/docker,refs/heads/master,builder/parser/testfiles/escapes/Dockerfile,,ubuntu:14.04
Zenithar/docker,refs/heads/master,docs/examples/running_riak_service.Dockerfile,,ubuntu:trusty
Zenithar/docker,refs/heads/master,builder/parser/testfiles/nginx/Dockerfile,,ubuntu:14.04
Zenithar/docker,refs/heads/master,builder/parser/testfiles/continueIndent/Dockerfile,,ubuntu:14.04
Zenithar/docker,refs/heads/master,builder/parser/testfiles/mail/Dockerfile,,ubuntu:14.04
dimonb/darmbian,refs/heads/master,Dockerfile,,ubuntu:16.04
picoded/dockerfiles,refs/heads/master,base/ubuntu-base/Dockerfile,,ubuntu:16.04
picoded/dockerfiles,refs/heads/master,utility/haveged/Dockerfile,,ubuntu:16.04
jarekkozak/mysql,refs/heads/master,5.5/Dockerfile,,ubuntu:trusty
jarekkozak/mysql,refs/heads/master,5.6/Dockerfile,,ubuntu:trusty
davidz627/kubernetes,refs/heads/master,cluster/addons/fluentd-elasticsearch/fluentd-es-image/Dockerfile,,debian:buster-slim
davidz627/kubernetes,refs/heads/master,cluster/gce/gci/mounter/Dockerfile,,ubuntu:xenial
bog-dan-ro/getodac,refs/heads/master,Dockerfile,,debian:buster-slim
jeffmendoza/kubernetes,refs/heads/master,examples/phabricator/php-phabricator/Dockerfile,,ubuntu:14.04
jeffmendoza/kubernetes,refs/heads/master,examples/celery-rabbitmq/flower/Dockerfile,,ubuntu:trusty
jeffmendoza/kubernetes,refs/heads/master,release-0.20.0/examples/celery-rabbitmq/flower/Dockerfile,,ubuntu:trusty
jeffmendoza/kubernetes,refs/heads/master,release-0.19.0/examples/phabricator/php-phabricator/Dockerfile,,ubuntu:14.04
jeffmendoza/kubernetes,refs/heads/master,release-0.20.0/examples/phabricator/php-phabricator/Dockerfile,,ubuntu:14.04
jeffmendoza/kubernetes,refs/heads/master,release-0.19.0/examples/celery-rabbitmq/flower/Dockerfile,,ubuntu:trusty
Jonnymcc/ansible,refs/heads/devel,test/utils/docker/ubuntu1404/Dockerfile,,ubuntu:14.04
Jonnymcc/ansible,refs/heads/devel,test/utils/docker/ubuntu1604/Dockerfile,,ubuntu:16.04
grpc/grpc-ios,refs/heads/main,native_src/tools/dockerfile/distribtest/ruby_stretch_x64_ruby_2_6/Dockerfile,,debian:stretch
grpc/grpc-ios,refs/heads/main,native_src/tools/dockerfile/test/python_debian11_default_x64/Dockerfile,,debian:11
grpc/grpc-ios,refs/heads/main,native_src/tools/dockerfile/test/cxx_debian11_x64/Dockerfile,,debian:11
grpc/grpc-ios,refs/heads/main,native_src/tools/dockerfile/distribtest/python_ubuntu1604_x64/Dockerfile,,ubuntu:16.04
grpc/grpc-ios,refs/heads/main,native_src/tools/dockerfile/distribtest/ruby_stretch_x64_ruby_3_0/Dockerfile,,debian:stretch
grpc/grpc-ios,refs/heads/main,native_src/tools/dockerfile/interoptest/grpc_interop_ruby/Dockerfile,,debian:11
grpc/grpc-ios,refs/heads/main,native_src/tools/dockerfile/distribtest/python_ubuntu1804_x64/Dockerfile,,ubuntu:18.04
grpc/grpc-ios,refs/heads/main,native_src/tools/dockerfile/distribtest/ruby_stretch_x64_ruby_2_7/Dockerfile,,debian:stretch
grpc/grpc-ios,refs/heads/main,native_src/tools/dockerfile/distribtest/ruby_stretch_x64_ruby_2_5/Dockerfile,,debian:stretch
grpc/grpc-ios,refs/heads/main,native_src/third_party/protobuf/kokoro/linux/dockerfile/test/java_stretch/Dockerfile,,debian:stretch
grpc/grpc-ios,refs/heads/main,native_src/tools/dockerfile/distribtest/python_buster_x64/Dockerfile,,debian:buster
grpc/grpc-ios,refs/heads/main,native_src/tools/dockerfile/test/php7_debian11_x64/Dockerfile,,debian:11
grpc/grpc-ios,refs/heads/main,native_src/tools/dockerfile/interoptest/grpc_interop_cxx/Dockerfile,,debian:11
grpc/grpc-ios,refs/heads/main,native_src/tools/dockerfile/distribtest/python_dev_ubuntu1604_x64/Dockerfile,,ubuntu:16.04
grpc/grpc-ios,refs/heads/main,native_src/tools/dockerfile/interoptest/grpc_interop_pythonasyncio/Dockerfile,,debian:11
grpc/grpc-ios,refs/heads/main,native_src/tools/dockerfile/distribtest/python_dev_ubuntu1804_x64/Dockerfile,,ubuntu:18.04
grpc/grpc-ios,refs/heads/main,native_src/tools/dockerfile/distribtest/cpp_stretch_x64/Dockerfile,,debian:stretch
grpc/grpc-ios,refs/heads/main,native_src/tools/dockerfile/test/cxx_debian11_openssl102_x64/Dockerfile,,debian:11
grpc/grpc-ios,refs/heads/main,native_src/tools/dockerfile/interoptest/grpc_interop_python/Dockerfile,,debian:11
grpc/grpc-ios,refs/heads/main,native_src/tools/dockerfile/distribtest/php7_stretch_x64/Dockerfile,,debian:stretch
grpc/grpc-ios,refs/heads/main,native_src/tools/dockerfile/distribtest/ruby_ubuntu1804_x64/Dockerfile,,ubuntu:18.04
grpc/grpc-ios,refs/heads/main,native_src/tools/dockerfile/distribtest/ruby_stretch_x64/Dockerfile,,debian:stretch
grpc/grpc-ios,refs/heads/main,native_src/third_party/protobuf/kokoro/linux/dockerfile/test/ruby/Dockerfile,,debian:stretch
grpc/grpc-ios,refs/heads/main,native_src/tools/dockerfile/interoptest/grpc_interop_php7/Dockerfile,,debian:11
grpc/grpc-ios,refs/heads/main,native_src/tools/dockerfile/distribtest/cpp_stretch_aarch64_cross_x64/Dockerfile,,debian:stretch
grpc/grpc-ios,refs/heads/main,native_src/tools/dockerfile/distribtest/ruby_ubuntu1604_x64/Dockerfile,,ubuntu:16.04
grpc/grpc-ios,refs/heads/main,native_src/src/php/docker/php-src/Dockerfile,,debian:stretch
grpc/grpc-ios,refs/heads/main,native_src/tools/dockerfile/distribtest/python_dev_buster_x64/Dockerfile,,debian:buster
grpc/grpc-ios,refs/heads/main,native_src/tools/dockerfile/test/ruby_debian11_x64/Dockerfile,,debian:11
harche/docker,refs/heads/master,builder/dockerfile/parser/testfiles/influxdb/Dockerfile,,ubuntu:14.04
harche/docker,refs/heads/master,builder/dockerfile/parser/testfiles/continueIndent/Dockerfile,,ubuntu:14.04
harche/docker,refs/heads/master,builder/dockerfile/parser/testfiles/mail/Dockerfile,,ubuntu:14.04
harche/docker,refs/heads/master,builder/dockerfile/parser/testfiles/nginx/Dockerfile,,ubuntu:14.04
harche/docker,refs/heads/master,builder/dockerfile/parser/testfiles/znc/Dockerfile,,ubuntu:14.04
harche/docker,refs/heads/master,builder/dockerfile/parser/testfiles/weechat/Dockerfile,,ubuntu:14.04
harche/docker,refs/heads/master,builder/dockerfile/parser/testfiles/mumble/Dockerfile,,ubuntu:14.04
harche/docker,refs/heads/master,builder/dockerfile/parser/testfiles/escapes/Dockerfile,,ubuntu:14.04
bmichalski/docker-mariadb-tools,refs/heads/master,Dockerfile,,ubuntu:14.04
bcoverston/cassandra,refs/heads/trunk,pylib/Dockerfile.ubuntu.py3,,ubuntu:bionic
bcoverston/cassandra,refs/heads/trunk,pylib/Dockerfile.ubuntu.py2,,ubuntu:bionic
Symmetric/docker-netperf,refs/heads/master,Dockerfile,,ubuntu:14.04
Oefenweb/ansible-mainwp-crons,refs/heads/master,Dockerfile,,ubuntu:16.04
DreamAndDead/CSAPP-3rd-Solutions,refs/heads/master,Dockerfile,,ubuntu:16.04
remko/dicewords,refs/heads/master,Dockerfile,,debian:stretch
doganulus/montre,refs/heads/master,Dockerfile,,ubuntu:18.04
kingsi-goderia/go-ethereum,refs/heads/master,containers/docker/develop-ubuntu/Dockerfile,,ubuntu:xenial
kingsi-goderia/go-ethereum,refs/heads/master,containers/docker/master-ubuntu/Dockerfile,,ubuntu:xenial
danfiguerasferras/testCI,refs/heads/master,CI/DockerFiles/NginxPhp7Docker/Dockerfile,,ubuntu:xenial
nextgis/nextgisweb_helper_scripts,refs/heads/master,ngw_replication/Dockerfile,,ubuntu:18.04
mchasal/docker,refs/heads/master,builder/parser/testfiles/escapes/Dockerfile,,ubuntu:14.04
mchasal/docker,refs/heads/master,builder/parser/testfiles/nginx/Dockerfile,,ubuntu:14.04
mchasal/docker,refs/heads/master,builder/parser/testfiles/continueIndent/Dockerfile,,ubuntu:14.04
mchasal/docker,refs/heads/master,docs/sources/examples/running_riak_service.Dockerfile,,ubuntu:trusty
mchasal/docker,refs/heads/master,builder/parser/testfiles/znc/Dockerfile,,ubuntu:14.04
mchasal/docker,refs/heads/master,builder/parser/testfiles/weechat/Dockerfile,,ubuntu:14.04
mchasal/docker,refs/heads/master,builder/parser/testfiles/mumble/Dockerfile,,ubuntu:14.04
mchasal/docker,refs/heads/master,builder/parser/testfiles/influxdb/Dockerfile,,ubuntu:14.04
mchasal/docker,refs/heads/master,builder/parser/testfiles/mail/Dockerfile,,ubuntu:14.04
phillbaker/docker-rocksdb-ruby,refs/heads/master,Dockerfile,,ubuntu:14.04
ublubu/kubernetes,refs/heads/master,examples/phabricator/php-phabricator/Dockerfile,,ubuntu:14.04
ublubu/kubernetes,refs/heads/master,cluster/addons/fluentd-elasticsearch/fluentd-es-image/Dockerfile,,debian:stretch-slim
ublubu/kubernetes,refs/heads/master,cluster/gce/gci/mounter/Dockerfile,,ubuntu:xenial
DDCCOE/docker,refs/heads/master,builder/parser/testfiles/influxdb/Dockerfile,,ubuntu:14.04
DDCCOE/docker,refs/heads/master,builder/parser/testfiles/weechat/Dockerfile,,ubuntu:14.04
DDCCOE/docker,refs/heads/master,builder/parser/testfiles/mumble/Dockerfile,,ubuntu:14.04
DDCCOE/docker,refs/heads/master,docs/examples/running_riak_service.Dockerfile,,ubuntu:trusty
DDCCOE/docker,refs/heads/master,builder/parser/testfiles/nginx/Dockerfile,,ubuntu:14.04
DDCCOE/docker,refs/heads/master,builder/parser/testfiles/znc/Dockerfile,,ubuntu:14.04
DDCCOE/docker,refs/heads/master,builder/parser/testfiles/mail/Dockerfile,,ubuntu:14.04
DDCCOE/docker,refs/heads/master,builder/parser/testfiles/continueIndent/Dockerfile,,ubuntu:14.04
DDCCOE/docker,refs/heads/master,builder/parser/testfiles/escapes/Dockerfile,,ubuntu:14.04
danmcp/origin,refs/heads/master,vendor/k8s.io/kubernetes/examples/phabricator/php-phabricator/Dockerfile,,ubuntu:14.04
danmcp/origin,refs/heads/master,cmd/cluster-capacity/go/src/github.com/kubernetes-incubator/cluster-capacity/vendor/github.com/docker/docker/builder/dockerfile/parser/testfiles/znc/Dockerfile,,ubuntu:14.04
danmcp/origin,refs/heads/master,vendor/github.com/docker/docker/builder/dockerfile/parser/testfiles/weechat/Dockerfile,,ubuntu:14.04
danmcp/origin,refs/heads/master,vendor/github.com/docker/docker/builder/dockerfile/parser/testfiles/influxdb/Dockerfile,,ubuntu:14.04
danmcp/origin,refs/heads/master,cmd/cluster-capacity/go/src/github.com/kubernetes-incubator/cluster-capacity/vendor/github.com/docker/docker/builder/dockerfile/parser/testfiles/mumble/Dockerfile,,ubuntu:14.04
danmcp/origin,refs/heads/master,vendor/github.com/docker/docker/builder/dockerfile/parser/testfiles/mumble/Dockerfile,,ubuntu:14.04
danmcp/origin,refs/heads/master,cmd/cluster-capacity/go/src/github.com/kubernetes-incubator/cluster-capacity/vendor/github.com/docker/docker/builder/dockerfile/parser/testfiles/continueIndent/Dockerfile,,ubuntu:14.04
danmcp/origin,refs/heads/master,cmd/cluster-capacity/go/src/github.com/kubernetes-incubator/cluster-capacity/vendor/github.com/docker/docker/builder/dockerfile/parser/testfiles/nginx/Dockerfile,,ubuntu:14.04
danmcp/origin,refs/heads/master,cmd/cluster-capacity/go/src/github.com/kubernetes-incubator/cluster-capacity/vendor/k8s.io/kubernetes/examples/phabricator/php-phabricator/Dockerfile,,ubuntu:14.04
danmcp/origin,refs/heads/master,vendor/github.com/docker/docker/builder/dockerfile/parser/testfiles/znc/Dockerfile,,ubuntu:14.04
danmcp/origin,refs/heads/master,vendor/github.com/apcera/gssapi/test/docker/service/Dockerfile,,ubuntu:14.04
danmcp/origin,refs/heads/master,cmd/cluster-capacity/go/src/github.com/kubernetes-incubator/cluster-capacity/vendor/github.com/docker/docker/builder/dockerfile/parser/testfiles/influxdb/Dockerfile,,ubuntu:14.04
danmcp/origin,refs/heads/master,vendor/github.com/apcera/gssapi/test/docker/kdc/Dockerfile,,ubuntu:14.04
danmcp/origin,refs/heads/master,vendor/github.com/docker/docker/builder/dockerfile/parser/testfiles/continueIndent/Dockerfile,,ubuntu:14.04
danmcp/origin,refs/heads/master,cmd/cluster-capacity/go/src/github.com/kubernetes-incubator/cluster-capacity/vendor/github.com/docker/docker/builder/dockerfile/parser/testfiles/weechat/Dockerfile,,ubuntu:14.04
danmcp/origin,refs/heads/master,cmd/cluster-capacity/go/src/github.com/kubernetes-incubator/cluster-capacity/vendor/k8s.io/kubernetes/cluster/gce/gci/mounter/Dockerfile,,ubuntu:xenial
danmcp/origin,refs/heads/master,cmd/cluster-capacity/go/src/github.com/kubernetes-incubator/cluster-capacity/vendor/k8s.io/kubernetes/cluster/addons/fluentd-elasticsearch/fluentd-es-image/Dockerfile,,debian:stretch-slim
danmcp/origin,refs/heads/master,vendor/k8s.io/kubernetes/cluster/addons/fluentd-elasticsearch/fluentd-es-image/Dockerfile,,debian:stretch-slim
danmcp/origin,refs/heads/master,vendor/k8s.io/kubernetes/cluster/gce/gci/mounter/Dockerfile,,ubuntu:xenial
danmcp/origin,refs/heads/master,vendor/github.com/docker/docker/builder/dockerfile/parser/testfiles/mail/Dockerfile,,ubuntu:14.04
danmcp/origin,refs/heads/master,cmd/cluster-capacity/go/src/github.com/kubernetes-incubator/cluster-capacity/vendor/github.com/docker/docker/builder/dockerfile/parser/testfiles/mail/Dockerfile,,ubuntu:14.04
danmcp/origin,refs/heads/master,vendor/github.com/docker/docker/builder/dockerfile/parser/testfiles/nginx/Dockerfile,,ubuntu:14.04
danmcp/origin,refs/heads/master,vendor/github.com/docker/docker/builder/dockerfile/parser/testfiles/escapes/Dockerfile,,ubuntu:14.04
danmcp/origin,refs/heads/master,cmd/cluster-capacity/go/src/github.com/kubernetes-incubator/cluster-capacity/vendor/github.com/docker/docker/builder/dockerfile/parser/testfiles/escapes/Dockerfile,,ubuntu:14.04
cfei18/incubator-airflow,refs/heads/master,scripts/ci/kubernetes/docker/Dockerfile,,ubuntu:16.04
brentdax/letsencrypt,refs/heads/master,letsencrypt-auto-source/Dockerfile,,ubuntu:trusty
gitfred/kubernetes,refs/heads/master,examples/celery-rabbitmq/flower/Dockerfile,,ubuntu:trusty
gitfred/kubernetes,refs/heads/master,cluster/mesos/docker/socat/Dockerfile,,ubuntu:14.04.3
gitfred/kubernetes,refs/heads/master,examples/phabricator/php-phabricator/Dockerfile,,ubuntu:14.04
gitfred/kubernetes,refs/heads/master,examples/job/work-queue-1/Dockerfile,,ubuntu:14.04
wangcy6/docker,refs/heads/master,docs/examples/running_riak_service.Dockerfile,,ubuntu:trusty
wangcy6/docker,refs/heads/master,builder/parser/testfiles/nginx/Dockerfile,,ubuntu:14.04
wangcy6/docker,refs/heads/master,builder/parser/testfiles/mumble/Dockerfile,,ubuntu:14.04
wangcy6/docker,refs/heads/master,builder/parser/testfiles/escapes/Dockerfile,,ubuntu:14.04
wangcy6/docker,refs/heads/master,builder/parser/testfiles/mail/Dockerfile,,ubuntu:14.04
wangcy6/docker,refs/heads/master,builder/parser/testfiles/weechat/Dockerfile,,ubuntu:14.04
wangcy6/docker,refs/heads/master,builder/parser/testfiles/continueIndent/Dockerfile,,ubuntu:14.04
wangcy6/docker,refs/heads/master,builder/parser/testfiles/znc/Dockerfile,,ubuntu:14.04
wangcy6/docker,refs/heads/master,builder/parser/testfiles/influxdb/Dockerfile,,ubuntu:14.04
VipinRathor/zeppelin,refs/heads/master,scripts/docker/submarine/1.0.0/zeppelin-cpu-tensorflow_1.13.1-hadoop_3.1.2/Dockerfile,,ubuntu:16.04
jasonbishop/contrib,refs/heads/master,ingress/controllers/gce/Dockerfile,,ubuntu:14.04
PaddlePaddle/cloud,refs/heads/develop,go/Dockerfile,,ubuntu:16.04
Scalr/libcloud,refs/heads/trunk,contrib/Dockerfile,,ubuntu:14.04
vindvaki/xlsx-validator,refs/heads/master,Dockerfile,,ubuntu:xenial
Mindwerks/worldengine,refs/heads/master,Dockerfile,,debian:stretch
noonien/docker-openwrt-buildroot,refs/heads/master,18.06/Dockerfile,,ubuntu:18.04
noonien/docker-openwrt-buildroot,refs/heads/master,17.01/Dockerfile,,ubuntu:18.04
arun-gupta/docker,refs/heads/master,builder/dockerfile/parser/testfiles/mail/Dockerfile,,ubuntu:14.04
arun-gupta/docker,refs/heads/master,builder/dockerfile/parser/testfiles/continueIndent/Dockerfile,,ubuntu:14.04
arun-gupta/docker,refs/heads/master,builder/dockerfile/parser/testfiles/escapes/Dockerfile,,ubuntu:14.04
arun-gupta/docker,refs/heads/master,builder/dockerfile/parser/testfiles/mumble/Dockerfile,,ubuntu:14.04
arun-gupta/docker,refs/heads/master,builder/dockerfile/parser/testfiles/nginx/Dockerfile,,ubuntu:14.04
arun-gupta/docker,refs/heads/master,docs/examples/running_riak_service.Dockerfile,,ubuntu:trusty
arun-gupta/docker,refs/heads/master,builder/dockerfile/parser/testfiles/influxdb/Dockerfile,,ubuntu:14.04
arun-gupta/docker,refs/heads/master,builder/dockerfile/parser/testfiles/znc/Dockerfile,,ubuntu:14.04
arun-gupta/docker,refs/heads/master,builder/dockerfile/parser/testfiles/weechat/Dockerfile,,ubuntu:14.04
nodakai/rustup.rs,refs/heads/master,ci/docker/android/Dockerfile,,ubuntu:16.04
batcom/docker-cron,refs/heads/master,Dockerfile,,ubuntu:14.04
betable/tablesnap,refs/heads/master,Dockerfile,,ubuntu:18.04
TomNussbaumer/static-webserver,refs/heads/master,tests/Dockerfile,,ubuntu:14.04
Joostvanderlaan/codeship-tool-examples,refs/heads/master,15.parallel-output-to-volume/Dockerfile,,ubuntu:trusty
agilgur5/NeverEndingBookBackEnd,refs/heads/master,Dockerfile,,ubuntu:trusty
cmusatyalab/elijah-openstack,refs/heads/master,cloudlet-gateway/examples/Dockerfile-gabriel,,ubuntu:trusty
cgi-eoss/fstep,refs/heads/master,fs-tep-defaultservices/src/main/resources/LandCoverS2/Dockerfile,,ubuntu:16.04
cgi-eoss/fstep,refs/heads/master,fs-tep-portal/src/main/resources/app/scripts/templates/Dockerfile,,ubuntu:16.04
cgi-eoss/fstep,refs/heads/master,fs-tep-defaultservices/src/main/resources/ForestChangeS2/Dockerfile,,ubuntu:16.04
cgi-eoss/fstep,refs/heads/master,fs-tep-defaultservices/src/main/resources/S1Biomass/Dockerfile,,ubuntu:16.04
cgi-eoss/fstep,refs/heads/master,fs-tep-defaultservices/src/main/resources/VegetationIndices/Dockerfile,,ubuntu:16.04
cgi-eoss/fstep,refs/heads/master,fs-tep-defaultservices/src/main/resources/LandCoverS1/Dockerfile,,ubuntu:16.04
chbrandt/dachs,refs/heads/master,data/Dockerfile,,debian:buster
GEFx/gef-docker,refs/heads/master,src/github.com/eudat-gef/gef-docker/dckr/docker_test/Dockerfile,,ubuntu:14.04
Soslan123/Docker,refs/heads/master,python-flask/Dockerfile,,ubuntu:trusty
abhishekkr/tutorials_as_code,refs/heads/master,talks-articles/machine-learning/toolbox/torch/dockerfiles/Dockerfile.pytorch,,ubuntu:16.04
karlhungus/dotfiles,refs/heads/master,Dockerfile.trusty,,ubuntu:14.04
rsp/docker-pg-scott-nd,refs/heads/master,Dockerfile,,ubuntu:14.04
pphaneuf/certificate-transparency,refs/heads/master,Dockerfile-bintrans-xjson,,ubuntu:14.04
pphaneuf/certificate-transparency,refs/heads/master,Dockerfile-ct-mirror,,ubuntu:14.04
pphaneuf/certificate-transparency,refs/heads/master,Dockerfile,,ubuntu:14.04
Faizan2304/cli,refs/heads/master,scripts/docker/ubuntu.14.04/Dockerfile,,ubuntu:14.04
Faizan2304/cli,refs/heads/master,scripts/docker/ubuntu.16.04/Dockerfile,,ubuntu:16.04
Faizan2304/cli,refs/heads/master,scripts/docker/ubuntu.16.10/Dockerfile,,ubuntu:16.10
karl-denby/py-flask-test,refs/heads/master,Dockerfile,,ubuntu:18.04
andreassimon/docker-magento,refs/heads/master,.docker/php5/Dockerfile,,ubuntu:trusty
mgoodness/alb-ingress-controller,refs/heads/master,vendor/k8s.io/kubernetes/examples/phabricator/php-phabricator/Dockerfile,,ubuntu:14.04
mgoodness/alb-ingress-controller,refs/heads/master,vendor/k8s.io/kubernetes/cluster/gce/gci/mounter/Dockerfile,,ubuntu:xenial
dang03/son-cli,refs/heads/master,src/son/validate/gui/Dockerfile,,ubuntu:xenial
sdn-ixp/iSDX,refs/heads/master,visualization/dockers/apache/Dockerfile,,ubuntu:14.04
sdn-ixp/iSDX,refs/heads/master,visualization/dockers/node/Dockerfile,,ubuntu:14.04
